,Unnamed: 0,id,img,label,text
1006,1006,10589,img/10589.png,0,"i love coke more than pepsi. White Male, 30-39 years old. Charlie Sheen Two and a Half Men Charlie Harper Charlie Harper Getty Images Photography Image Photograph Actor"
1007,1007,70132,img/70132.png,0,"i am peacful! don't believe me? then i will blow you up. Middle Eastern Male, 30-39 years old. White Male, 30-39 years old. Middle Eastern Male, 10-19 years old. White Male, 3-9 years old. White Male, 50-59 years old. Getty Images Getty Images Photography Stock photography Image photo library stock.xchng Neve Dekalim Katif"
1008,1008,65319,img/65319.png,0,"when you forget who you are, you too forget who they are. Latino_Hispanic Female, 20-29 years old. Photograph Portrait Photo shoot Cheese salad Photography Wine Portrait photography Romance Salad Cheese"
1009,1009,36281,img/36281.png,0,"everyone wants me to read the constitution but it's written in cursive. Latino_Hispanic Female, 20-29 years old. Alexandria Ocasio-Cortez United States Representative Candidate Democratic socialism Bhola Times Ilhan Omar Riley Roberts John Cornyn Kellyanne Conway"
1010,1010,83965,img/83965.png,1,"bitch.. shut your ugly crack addict looking, poor white trash ass up. White Female, 20-29 years old. Bette Davis Academy Awards Academy Award for Best Actress in a Leading Role SoundCloud Actor Ween Warner Bros. Warner Bros"
1011,1011,30156,img/30156.png,0,"when you're still alive after years of destructive alcohol and drug abuse  life, uh, finds a way. White Male, 50-59 years old. Jeff Goldblum Jurassic World Fashion Leather jacket Clothing Actor Predator Movie Poster GQ The Fly Jurassic Park"
1012,1012,61450,img/61450.png,0,"be fake, just to fit in i can't, my life was hard, i been through to much""real"" shit. Indian Male, 20-29 years old. Madame Tussauds Hollywood Madame Tussauds London Madame Tussauds New York Madame Tussauds Wax museum Photograph Image Getty Images Wax sculpture"
1013,1013,21078,img/21078.png,1,"i didn't say i wanted to hang the gays, i said ""i prefer gay men to be hung"" White Male, 50-59 years old. Mike Pence US Vice President Politics United States US President Karen Pence Alexander Vindman"
1014,1014,65914,img/65914.png,0,good morning. Squirrel Fox squirrel Rodents Organism Wildlife Fauna Terrestrial animal Whiskers Tail Grasses
1015,1015,28637,img/28637.png,0,"instead of being ""born again"" why not just grow up? create Home Sous vide ham House Home cinema Cooking LesserEvil Coconut oil popcorn Kitchen Friend group"
1016,1016,92067,img/92067.png,0,"you will never see refugees from america. when things turn to shit, we don't run to another country. we dust off our guns and fix it. United States Flag of the United States Wallpaper Flag American Civil War Wallpaper America Flag Wallpaper 4K American Flag Live Wallpaper 4K resolution"
1017,1017,13652,img/13652.png,1,"dad, does wanking give you big muscles i don't know son, but don't stop now, i'm about to cum. Black Male, 40-49 years old. Father Parent Single father Infant Stock photography Preadolescence Concerned Son ParentsTogether Foundation Single parent"
1018,1018,80197,img/80197.png,0,"former first lady during an interview. White Male, 20-29 years old. White Male, 20-29 years old. Black Male, 30-39 years old. White Male, 30-39 years old. White Male, 20-29 years old. Jack Johnson James J. Jeffries Jack Johnson Heavyweight Boxing Image Black-and-white Getty Images"
1019,1019,47601,img/47601.png,1,"the difference between moderate muslim and radical muslim follow my allah or i kill you! radical muslim follow my allah or he kill you moderate muslim. Indian Male, 30-39 years old. Indian Male, 20-29 years old. Arabs Stock photography Image Photography Photograph Illustration Ethnicity Getty Images"
1020,1020,86713,img/86713.png,1,"i fuck goats allah is great! Latino_Hispanic Male, 20-29 years old. Black Male, 30-39 years old. Middle Eastern Male, 20-29 years old. Latino_Hispanic Male, 30-39 years old. JinnKid Clan Word Meaning Iraq Text Dvach TikTok Star Home"
1021,1021,70329,img/70329.png,0,"i'm not gay, but for 20$ you can ramit inmah ashol. Latino_Hispanic Female, 3-9 years old. Piano Musical Arts Center of San Antonio, Inc. My First Piano Adventure Lesson Book A Keyboard instrument Digital piano Electronic keyboard Grand Piano Skoove An Piano - Tổng kho Piano giá sỉ tại Sài Gòn Electric piano"
1022,1022,48015,img/48015.png,0,so there is this new implant that can actually fix stupid. Product design 01504 Design Brass Product
1023,1023,23510,img/23510.png,1,"this pork is so raw its ramadan time muslims worship piggy. White Male, 20-29 years old. White Male, 50-59 years old. Middle Eastern Male, 30-39 years old. Gordon Ramsay Jamie Oliver Hell's Kitchen MasterChef Ramsay's Best Restaurant Celebrity chef Ramsay's Kitchen Nightmares Chef Restaurant Gordon Ramsay Restaurant"
1024,1024,7826,img/07826.png,0,"any time you have to rely upon your enemy for a job you're in bad shape! Black Male, 30-39 years old. Stock photography Photography Depositphotos Image Royalty-free Photograph create stock.xchng Stock Black people"
1025,1025,9867,img/09867.png,1,"we can kill as many as we want and your stupid government keeps bringing us in. Indian Male, 60-69 years old. Stock photography Portrait India Image Getty Images Photography Photograph iStock"
1026,1026,1275,img/01275.png,0,"if you think t willl stop eating palony and viannas voetsek!!! stupid no brain here. Black Male, 40-49 years old. Stock photography Photograph Image Photography Getty Images Getty Images Illustration stock.xchng Screaming"
1027,1027,37862,img/37862.png,1,"her: you must be retarded if you think we fucking me: White Male, 20-29 years old. White Female, 40-49 years old. Disability Intellectual disability Developmental disability Unisson Disability Physical disability Independent living Family Learning disability Stock photography"
1028,1028,37825,img/37825.png,1,"stop confusing illegal aliens with immigrants. Black Female, 30-39 years old. EFL Championship Product fun."
1029,1029,83064,img/83064.png,1,the hollow coa$ter. Spreepark Spreepark Spreepark Spreeblitz Ghost train Fotocommunity Roller Coaster Tunnel free Photography Screenshot
1030,1030,71903,img/71903.png,0,"i love pudding pudding my dick where it doesn't belong. Black Male, 60-69 years old. Bill Cosby Roman Polanski Actor Demotywatory Motivational quote Inspirational quote Film director ETtoday"
1031,1031,62913,img/62913.png,1,"nipsey hussle?? didn't that boy pick cotton for me. White Male, 40-49 years old. Jorge Mautner Nelson Jacobina Bass Guitar Guitarist String Instrument Electric Guitar Musician Guitar Song Singer-songwriter"
1032,1032,13958,img/13958.png,1,"""i'd like a book on suicide."" ""fuck off. you won't bring it back."" White Female, 60-69 years old. Librarian Library Public Library Telephone 図書館員 Phone-in Telephone call Mobile Phone Image Book"
1033,1033,8164,img/08164.png,1,"it's not a hijab it's a diaper for people with shit for brains. Indian Female, 30-39 years old. Ilhan Omar Politics Member of Congress American Israel Public Affairs Committee AIPAC"
1034,1034,63517,img/63517.png,0,"they will have a surgery soon. White Female, 40-49 years old. Latino_Hispanic Female, 20-29 years old. East Asian Female, 20-29 years old. Ladan Bijani Laleh Bijani Conjoined twins Abby & Brittany Ladan and Laleh Bijani Twin Raffles Hospital Abigail and Brittany Hensel Photograph Getty Images"
1035,1035,93861,img/93861.png,1,first they laugh then they imitate. Wig Hair Peluca De Pelo Peluca De Pelo Negro Short hair wig Curly hair Natural hair wig Women's Wig Hairstyle Lace wig
1036,1036,51407,img/51407.png,1,you know what really grinds my gears? niggers. Peter Griffin Family Guy: The Quest for Stuff Image Photograph Cartoon Getty Images Getty Images Art Animation
1037,1037,28574,img/28574.png,1,"the city of seattle leaves poop on their sidewalks ...because hosing it off is ""racially insensitive"" Student United States study abroad Travel visa Undergraduate education I-20 Light Noir F visa"
1038,1038,94731,img/94731.png,0,"a good day for taking a selfie. White Male, 20-29 years old. White Female, 40-49 years old. Disability Intellectual disability Developmental disability Unisson Disability Physical disability Independent living Family Learning disability Stock photography"
1039,1039,85073,img/85073.png,0,"*hits blunt* 'dog food lid' spelled backwards is ""dildo of god' Black Male, 40-49 years old. Microphone Stock photography Radio personality DJ Radio station Getty Images Broadcasting Image Radio"
1040,1040,4762,img/04762.png,0,"scientist are working hard to cure them all. Black Female, 30-39 years old. White Male, 40-49 years old. Indian Female, 60-69 years old. Hospital Universitario Erasmo Meoz Getty Images Photography Getty Images Image Stock photography Venezuela Hospital"
1041,1041,8125,img/08125.png,1,"manual tranny automatic tranny rebuilt tranny. White Female, 40-49 years old. Motor vehicle Car Vehicle designer Automotive industry Design Motor outdoor"
1042,1042,63749,img/63749.png,0,"it looks like you're pregnant i'm pregnant?! no, but it looks like you are.. White Female, 20-29 years old. White Male, 60-69 years old. White Male, 60-69 years old. Wedding Photograph Bride STX IT20 RISK.5RV NR EO Romance Bridegroom Photo shoot Formal wear Furniture Romance"
1043,1043,59731,img/59731.png,1,"august, 1945: the last words of the would co-pilot moments before he total destruction on hiroshima unleash i hope these rice people like mushrooms! Helicopter Stock photography Getty Images Image Photograph Photography Black helicopter Aviator Unsplash"
1044,1044,98523,img/98523.png,0,that look when you find out your husband isn't coming home from the mosque. Goat Sheep Mountain goat Animal husbandry Grazing Mammal Stock photography Horn Farm Agriculture
1045,1045,36079,img/36079.png,0,"there is no hindu terrorism in india. what if say it isn't true? will shoot you dead. White Female, 40-49 years old. White Male, 30-39 years old. Buffalo Bill American frontier Portrait Tintype Photograph Image Photography Western film Modern western Cowboy"
1046,1046,21753,img/21753.png,0,when the squad's in town and yall ready to go to the hoe down. Stock photography Getty Images Livestock branding Branding iron Image Photograph Cowboy Getty Images Photography
1047,1047,17345,img/17345.png,1,hello my lgbtq+ friends it's pride month so free shots for everyone! Gun Sport M
1048,1048,97041,img/97041.png,0,"the face i make when the media calls bruce jenner catlyn jenner. White Female, 20-29 years old. Jennifer Lawrence Christian Bale The Hunger Games: Mockingjay – Part 1 The Hunger Games Celebrity Actor Screen Actors Guild Awards Oscar party Josh Hutcherson Leonardo DiCaprio"
1049,1049,89640,img/89640.png,1,when your girlfriend buys a dishwasher this is getting out of hand. now there are two of them! Kitchen Small appliance Dishwasher Refrigerator Countertop Dishwasher Appliance Worktop FOTILE 2-in-1 Counter-top mounted Sink and Dishwasher Combination system SD2F-P3 Loch Electronics Loch Electronics
1050,1050,73981,img/73981.png,0,"bitch please we both know that's a lie. Black Male, 40-49 years old. Facial hair Face Forehead Tooth Hair Close-up Laughter Meter fun. Pressure head"
1051,1051,56208,img/56208.png,0,guess who got reported again by some weak minded asshole. Chimpanzee Orangutans New World monkeys Terrestrial animal Organism Jungle M Wildlife Fauna Tree Jungle
1052,1052,7234,img/07234.png,0,"that's enough facebook for today this sammich isn't going to make itself. White Female, 20-29 years old. White Male, 20-29 years old. Stock photography iStock Image Royalty-free Dreamstime Download Illustration stock.xchng Photograph"
1053,1053,37021,img/37021.png,1,"all kinds of people may worship odin except gays, jews, transgender, sex workers, arabs, asians, non whites, hispanics, and niggers. Odin Stock photography Brynhildr Image Valkyrie Art Die Walküre Photography Photograph Illustration"
1054,1054,97108,img/97108.png,0,"if you have guns and children, gun safety should be a priority. Middle Eastern Male, 3-9 years old. White Male, 3-9 years old. Middle Eastern Male, 20-29 years old. Gun School School shooting Handgun Male Expulsion Photograph"
1055,1055,32507,img/32507.png,0,"i married my brother to commit immigration fraud this makes her an illegal alien, ineligible for congress and deportable! ice, where are you? "" Black Female, 20-29 years old. Ilhan Omar Politics United States United States Representative The Washington Free Beacon American Israel Public Affairs Committee AIPAC Rashida Tlaib"
1056,1056,3927,img/03927.png,1,"after group sex mohammed is very tired. Indian Female, 10-19 years old. Indian Male, 40-49 years old. GOAT"
1057,1057,53607,img/53607.png,1,"it's racist to call me a goat humper even though i hump goats. Latino_Hispanic Male, 20-29 years old. Black Male, 30-39 years old. Middle Eastern Male, 20-29 years old. Latino_Hispanic Male, 30-39 years old. Clan Word Meaning Iraq Text Dvach TikTok Star Home"
1058,1058,15806,img/15806.png,0,so much trash we need a garbage collector. Waste Plastic Island Funafuti Pacific Ocean Waste management Hithadhoo Plastic pollution Debris Great Pacific garbage patch
1059,1059,48250,img/48250.png,1,"step one: turn on the gas. White Male, 40-49 years old. World War II Hitler and Stalin: The Tyrants and the Second World War Nazi Party Dictator Hitler family Hitler Youth 1945 History past Joseph Goebbels"
1060,1060,70153,img/70153.png,0,illegal aliens immigrants.
1061,1061,90183,img/90183.png,1,"my first act? getting rid of the smell he brought to the house. White Male, 50-59 years old. Meme Funny meme Internet meme Imgflip Little Debbie Cakes Christmas Tree funny iFunny create last Celebrity"
1062,1062,47205,img/47205.png,0,yes let the hate flow through you. Sheev Palpatine Rey Anakin Skywalker Kylo Ren Star Wars Jedi Darth Plagueis Lucasfilm Ian McDiarmid
1063,1063,23648,img/23648.png,1,"if i had a dollar for every racist thing i've said... some black motherfucker would probably rob me. White Male, 30-39 years old. Photograph Photography Image Portrait Getty Images Monochrome photography Getty Images Monochrome Stock photography"
1064,1064,28670,img/28670.png,1,"nobody: arabic talk show: good morning i hate women. White Male, 50-59 years old. Middle Eastern Male, 50-59 years old. Faisal of Saudi Arabia Saud bin Abdulaziz Al Saud Saudi Arabia King of Saudi Arabia Crown prince Monarch Image Photograph Photography Getty Images"
1065,1065,30742,img/30742.png,1,"i don't always fuck midgets but when i do, i go balls deep. White Male, 60-69 years old. Hairstyle Beard Portrait Forehead senior citizenM CitizenM Hair Salon Hairstyle M"
1066,1066,68531,img/68531.png,1,"killing black people is like saying the n-word.. they do it all the time, but get really angry when white people join in. Black Male, 20-29 years old. Stock photography Screaming Image Annoyance Photography Photograph stock.xchng Feeling Getty Images"
1067,1067,1793,img/01793.png,1,don't mind me i'm only watering my muslims. Flamethrower Korean War Image Rotjaw Getty Images Photograph Photography Tank Combat
1068,1068,70452,img/70452.png,0,"you just went full goat fucker never go full goat fucker. White Male, 20-29 years old. Stock photography Photography Photograph Image Getty Images iStock stock.xchng Royalty payment video recording"
1069,1069,61483,img/61483.png,0,"nevermind ... i'll just wait here. White Male, 0-2 years old. Hair loss Stock photography Alopecia areata Hair Head shaving Beard Image Hair transplantation Infant Head"
1070,1070,4892,img/04892.png,0,"send him to... meowschwitz. White Male, 30-39 years old. White Male, 50-59 years old. White Female, 40-49 years old. Mike Myers Austin Powers: International Man of Mystery Getty Images Getty Images Photograph Image Netflix A24"
1071,1071,41739,img/41739.png,0,kids be like just wait till i get out of time out. Stock photography Image Photograph Getty Images Photography Getty Images Illustration Photographic studio Royalty-free
1072,1072,62135,img/62135.png,1,"when she says you're like a brother to her, but y'all live in alabama so iz we fuckin or nah? White Male, 40-49 years old. Portrait Smirk Stock photography Getty Images Image Photograph stock.xchng Getty Images Unsplash"
1073,1073,60573,img/60573.png,0,"only about time i make it as a character on street fighter. White Male, 20-29 years old. Stock photography Gatling gun Gun Image Automatic rifle M134 Minigun M240 machine gun Rotary cannon Machine"
1074,1074,19526,img/19526.png,0,"life handed me lemons so i fucked them and gave them lemon-aids. White Male, 50-59 years old. Charlie Sheen Anger Management Charlie Goodson Actor Image Television Denise Richards Sami Sheen Platoon Martin Sheen"
1075,1075,28163,img/28163.png,0,"god wasted a good asshole when he put teeth in your mouth. White Male, 60-69 years old. Sam Elliott A Star is Born Bobby Beau Bennett Ex-husband National Board of Review last Bradley Cooper Lady Gaga Grandma"
1076,1076,4695,img/04695.png,1,"when a badge and gun aren't enough to cope with your fragile senses of self worth and masculinity: roadhouse! White Female, 20-29 years old. Stock photography Photograph Image Photography Getty Images Getty Images Police brutality Baton Law enforcement"
1077,1077,87513,img/87513.png,0,your hate makes us stronger. Cat Kneading Book of the Dead Ancient Egypt Papyrus of Hunefer‎ Image Papyrus Photograph Apep Paper reed
1078,1078,56071,img/56071.png,1,"when you can smell shit but you're not sure if it's his arse or your hands. White Male, 30-39 years old. Ayman S. Ibrahim Muslim Conversions to Christ: A Critique of Insider Movements in Islamic Contexts A Concise Guide to the Life of Muhammad: Answering Thirty Key Questions Stock photography Ant Greenham Insider movement Book Getty Images Duane Alexander Miller"
1079,1079,9821,img/09821.png,0,"the pic after saying i didnt drink that much last night to your friends. Middle Eastern Male, 70 years old. Photograph Tom Stoddart Getty Images Stock photography Getty Images Image Black-and-white Photography Still life photography"
1080,1080,42853,img/42853.png,1,"when you get kicked out the library for putting women's rights books in the fiction section i'm right. Black Male, 50-59 years old. White Male, 20-29 years old. Getty Images Photography Stock photography Getty Images Image Photograph photo library stock.xchng Royalty payment"
1081,1081,2795,img/02795.png,0,"police academy graduation ceremony. White Male, 30-39 years old. White Female, 20-29 years old. Security Guard Security Security police Stock photography Customer Service Service Getty Images Image Emergency Services"
1082,1082,25164,img/25164.png,0,"washington and cornwallis at laguardia. Black Male, 70 years old. Image Stock photography Face Portrait Photograph Photography Glitter ArtStation Extraterrestrial life The Exorcist"
1083,1083,24356,img/24356.png,0,proof you can be a fruit and a vegetable. Marinara Sauce Tomato Nutrition facts label Snack Pomme Natural Market Lycopene Tomato Sauce Vanilla Almond Milk Healthy diet Health
1084,1084,53420,img/53420.png,0,that chicken was so black the police just arrested it. Phasianidae Chicken Organism Beak Landfowl
1085,1085,92180,img/92180.png,0,"meanwhile at the isis strip club. Indian Male, 30-39 years old. Latino_Hispanic Male, 30-39 years old. Stock photography Getty Images Image Photograph Getty Images Photography Selfie funny stock.xchng"
1086,1086,59046,img/59046.png,1,"i have no idea how to do your job but my book says you're doing it wrong. White Female, 20-29 years old. Hat Fashion accessory Fedora Outerwear Fashion Smile accessory fun."
1087,1087,76521,img/76521.png,1,"praise allah! our 72 virgins. Indian Male, 30-39 years old. East Asian Male, 30-39 years old. Boer goat Kalahari Red Fire Firefighting City Grazing Fire protection Herd Caprini Wildfire Grazing"
1088,1088,75468,img/75468.png,1,"single black mothers with multiple children by different men created the modern day ghetto. Black Female, 3-9 years old. Black Female, 3-9 years old. Black Female, 20-29 years old. Hair care Hair Afro Wakati Black hair Shampoo Wig curly hair Lace wig Curls"
1089,1089,23164,img/23164.png,0,when her toes start throwing up gang signs u hit that spot. Human Calf Toe Human body Shoe Leg Close-up H&M Body ARM Cortex-M
1090,1090,35642,img/35642.png,1,"i got some down bitches i can call. Southeast Asian Female, 10-19 years old. Latino_Hispanic Male, 20-29 years old. Stock photography Photograph iStock Royalty-free Image Photography Couple Royalty payment Photo agency Disability"
1091,1091,48573,img/48573.png,0,friday nights be like. Nigerian Dwarf goat Image Art Fine Art America Poster Photography Artwork Stock photography Getty Images
1092,1092,38927,img/38927.png,0,"honor killings are part of our culture well then, it will be my honor to kill you all. Latino_Hispanic Male, 20-29 years old. White Male, 60-69 years old. Black Male, 30-39 years old. Middle Eastern Male, 20-29 years old. Latino_Hispanic Male, 30-39 years old. James N. Mattis United States Secretary of Defense General United States Marine Corps United States Armed Forces United States Department of Defense 1st Marine Division Air force Commanding General of the United States Army"
1093,1093,42813,img/42813.png,0,they want this not because they love you they need to mix breed to preserve their species. Ugandan kob Impala Antelope Getty Images Stock photography Photography Uganda stock.xchng Mating
1094,1094,12704,img/12704.png,1,"i cannot comment on your mother because cows are sacred in my country. Indian Male, 70 years old. Portrait Stock photography Getty Images Photograph Photography Image iStock India Getty Images"
1095,1095,74650,img/74650.png,0,"dear ""mrs.imtoogoodtoanswermydms"" this will be the last dick pic i ever send your ass. it's been 6 months and still no nudes, don't deserve it. know you got my last dick pic, i put the filter on it perfect. White Male, 30-39 years old. Devon Sawa Actor Stan Image Kinorium The Real Slim Shady Photograph Film director Stan Eminem"
1096,1096,30174,img/30174.png,0,"coming home wasted at 6am and seeing people jogging look at these assholes. White Male, 30-39 years old. Getty Images Photography Getty Images Stock photography Image Socialité Publishing Infant bodysuit Entrepreneur"
1097,1097,38402,img/38402.png,0,"running away from racism like: Black Male, 50-59 years old. D. W. Griffith The Birth of a Nation The Clansman: A Historical Romance of the Ku Klux Klan Flora Cameron Blackface Ku Klux Klan Cinema of the United States Black director Film director The Birth of a Nation"
1098,1098,39675,img/39675.png,0,"white people is this a shooting range? White Female, 30-39 years old. Sturm, Ruger & Co. NYSE:RGR Handgun Gun NASDAQ:SWBI Stock photography Gun Shop"
1099,1099,19705,img/19705.png,1,"wnen you're walking home and come across a naked corpse i shouldn't. White Male, 20-29 years old. Facial hair White-collar worker Hair Forehead Long hair Suit Blond Premiere M Face Collar"
1100,1100,5483,img/05483.png,0,"the only thing more vile than the attitude of these anti americans.. is the absolute ignorance of the delusional people that voted for them. Black Female, 20-29 years old. Latino_Hispanic Female, 20-29 years old. Middle Eastern Male, 50-59 years old. Alexandria Ocasio-Cortez Marjorie Taylor Greene 2020 Democratic Party presidential primaries Politics Candidate United States Representative Progressivism"
1101,1101,64059,img/64059.png,0,"don't make me kill yourself because that's how you get me to kill yourself. White Female, 40-49 years old. Psychotherapy Bangladesh just Mental health connect Therapy succeeding Desired Management Procurement"
1102,1102,29703,img/29703.png,1,when each letter is a mental disorder. Glasses Product design Product Goggles Design Cartoon Font Text Close-up M
1103,1103,98145,img/98145.png,1,"can't get enough save palestinian kids. Middle Eastern Male, 60-69 years old. Middle Eastern Male, 3-9 years old. Israel Prime minister Hezbollah Lebanon Saudi Arabia United States Politics Minister Prime Minister of Israel"
1104,1104,76534,img/76534.png,1,saddle up boys!!! time too play cowboys. Getty Images Stock photography Photography Photograph Image Getty Images Cowboy Mustang Ranch
1105,1105,47582,img/47582.png,0,"after waking up in the dark, while sick what year is it. White Male, 40-49 years old. Stock photography iStock Portrait Photograph Glasses Photography Image Selfie Download Royalty-free"
1106,1106,35602,img/35602.png,1,"""we asked 100 normal people what do you associate with islam?"" terrorism 28 paedophilia 25 hate preaching 20 unwelcome invaders 10 excessive breeders 7 goat fuckers 5 i think the missing answer is peace? if it's there i'll give you money myself. East Asian Female, 20-29 years old. East Asian Male, 20-29 years old. Latino_Hispanic Female, 20-29 years old. White Female, 30-39 years old. Public Relations Entertainment Television Product Stage-M Performance M fun. Public"
1107,1107,71845,img/71845.png,0,"finds ringtone that says ""amen"" no longer has to silence phone in church service. White Female, 3-9 years old. Rights Managed Portrait Photography Stock photography Portrait photography Photograph Masterfile Child model Image Royalty-free"
1108,1108,13460,img/13460.png,0,"cute female amputee. Latino_Hispanic Female, 30-39 years old. Adriana de Moura The Real Housewives of Miami Fashion Little black dress Dress Cocktail dress Us Weekly Pregnancy Health"
1109,1109,96402,img/96402.png,1,"i have a dream  that one day my people will not act like animals. Black Male, 30-39 years old. Martin Luther King Jr. Stride toward freedom; the Montgomery story Civil rights movement Strength to Love Words of Martin Luther King, Jr March on Washington for Jobs and Freedom Martin Luther King Jr. Day I Have a Dream Edmund Pettus Bridge Ebenezer Baptist Church"
1110,1110,57124,img/57124.png,1,oh! big surprise he does this you had the steak! i seem to i only had a salad every time! have forgotten my wallet. 13 jews splitting the check. Leonardo da Vinci The Last Supper Saatchi Art Drawing Illustration Image Painting Art Vector graphics Getty Images
1111,1111,84317,img/84317.png,0,when you're broke af but still gotta buy christmas gifts. Black Friday Shopping Retail Sales Customer Online shopping Bag Gift Costco Business
1112,1112,14507,img/14507.png,1,"when your history teacher starts talking about the holocaust '' East Asian Female, 30-39 years old. Middle Eastern Male, 20-29 years old. Yawn Stock photography Excessive yawning Sleep Image Fatigue Psychological Stress Getty Images stock.xchng"
1113,1113,53194,img/53194.png,1,what's the difference between an elevator and a black guy... an elevator can raise a kid. Elevator Home lift Omega Elevators Factory cheap stock.xchng Stairs Business Product Image
1114,1114,85967,img/85967.png,0,"that face you make when you smell something funny. Black Male, 30-39 years old. Portrait Stock photography Getty Images Photography Image Photograph Getty Images Head shot Royalty-free"
1115,1115,92743,img/92743.png,0,"i'm starting to understand both the appeal of and the demand for sex robots. White Male, 20-29 years old. EU.ISTX 50 CARB.ADA.GR DL Figurine Mannequin Art Muscle"
1116,1116,63012,img/63012.png,0,they're just like eggs better when beaten well. Meat Tenderiser Steak Tenderize steak Cube steak Meat tenderizer powder Beef Beef & Veal Cooking Meat and poultry side
1117,1117,64523,img/64523.png,0,"you've been hungerstruck! White Male, 40-49 years old. Stock photography Hunger Image Feeling Getty Images Emotion Photograph Getty Images stock.xchng"
1118,1118,36814,img/36814.png,0,"he didn't let his disability hold him back. Black Male, 40-49 years old. Bike Stock photography Cycling Tricycle Road Bike Photography used Bike Wheel Getty Images"
1119,1119,5917,img/05917.png,1,stephen hawking reincarnated as a chair. Office Chair Communauté d'Agglomération Amiens Métropole Armrest Furniture Product design front Design Angle Page layout Material conditional
1120,1120,25914,img/25914.png,0,"what is the difference between an illegal immigrant and e.t.? e.t. learned to speak english and wanted to go home! Middle Eastern Male, 60-69 years old. Jay Leno The Tonight Show Investor Speech official Put option Stock Hedge Volatility Market sentiment"
1121,1121,49705,img/49705.png,1,"just banged a girl that stutters finished before she could say ""no"" White Male, 30-39 years old. Ice pop Ice Cream Stock photography Lollipop Getty Images Image Photography Photograph Ice cream popsicle"
1122,1122,1749,img/01749.png,0,"so then we told them cannabis is dangerous and pharmaceuticals are good for you. White Male, 50-59 years old. White Female, 20-29 years old. White Male, 40-49 years old. White Female, 20-29 years old. White Male, 50-59 years old. White Female, 40-49 years old. Suit Socialite Audience Event"
1123,1123,43798,img/43798.png,0,"when instagram notifies you that someone is going live the fuck that gotta do with me. White Male, 30-39 years old. Frankie Howerd Image The Great St. Trinian's Train Robbery Getty Images Getty Images Photograph Television Stock photography interesting"
1124,1124,18254,img/18254.png,0,i made a website for orphans it doesn't have a home page. Freeboard Longboarding Longboard Skateboarding Shoe Car Road Skateboard Recreation Vacation
1125,1125,16548,img/16548.png,0,"""did you sleep well?"" ""like god during the holocaust"" White Male, 20-29 years old. Sofa Sleep Sofa bed Bed Chaise Longue Mattress Loveseat Living room Dwell"
1126,1126,28045,img/28045.png,0,"that is so wrong! should wear a helmet. Middle Eastern Male, 40-49 years old. Bike Cycling World Naked Bike Ride Stock photography Image Getty Images Road Bike Photograph Getty Images"
1127,1127,49687,img/49687.png,0,its cool were divorced but we will always be cousins. Border Collie Miniature American Shepherd Australian Shepherd Canidae Dog Breed German Shepherd Sheltie Collie Red tricolor Dog training
1128,1128,93487,img/93487.png,0,"i don't have ex's. i have y's. like, ""y the hell did i date you?!?"" Black Male, 30-39 years old. Muscle Performance M"
1129,1129,21035,img/21035.png,0,"sorry i annoyed you by making you do your job. White Male, 40-49 years old. Ed Helms Family Switch Bill Walker Netflix Netflix Comedy Actor Jennifer Garner"
1130,1130,63210,img/63210.png,0,"he looks hammered to me better nail him!!! White Male, 30-39 years old. Sunglasses Aviator sunglasses Police Glasses Badge Eyewear Lens Ray-Ban Wayfarer Fashion Mirrored sunglasses"
1131,1131,96172,img/96172.png,1,"you see that?? it means get the fuck back to the kitchen. East Asian Male, 60-69 years old. White Female, 30-39 years old. Kon Ichikawa Keiko Kishi The Makioka Sisters Stock photography Photography Getty Images Getty Images Image Film director"
1132,1132,48679,img/48679.png,0,"i suffer from that disorder where i speak the truth and it pisses people off. White Male, 50-59 years old. Black Male, 30-39 years old. dril Getty Images Stock photography Image disturbing Actor Getty Images Photograph Celebrity"
1133,1133,15638,img/15638.png,0,when you have scented pokeballs. Watermelon Winter squash Squash Fruit Winter Melon
1134,1134,87315,img/87315.png,0,"that look when you just sucked 3 dicks for an 8 ball of baking soda. White Female, 20-29 years old. Portrait Stock photography Photo shoot Photography Photograph Image Portrait photography iStock Teenage girl Royalty-free"
1135,1135,56231,img/56231.png,0,"anne frank hid from the nazis for 2 years. White Female, 20-29 years old. Madame Tussauds Berlin Madame Tussauds London Madame Tussauds Image Wax sculpture Photography Photograph 1929 Meme Stock photography"
1136,1136,91753,img/91753.png,0,"america is made from immigrants. period. we are a melting pot of diverse people. Latino_Hispanic Male, 40-49 years old. White Male, 70 years old. Public Relations Speech Public speaking Public Audience"
1137,1137,67091,img/67091.png,0,"yeah bitches 6,000,000 kill streak. Tractor Agriculture Field Sprayer Crop Pesticide Agricultural machinery Farm Fertiliser Crop rotation"
1138,1138,78052,img/78052.png,0,face of terrorism in us. World Trade Center United Airlines Flight 93 7 World Trade Center American Airlines Flight 11 September 11 9/11 conspiracy theories Collapse of the World Trade Center 9/11 Commission Terrorism
1139,1139,79623,img/79623.png,0,when the whole family wants to go on the party boat. 2015 European migrant crisis Human migration Refugee Migrant crisis Refugee crisis Italy Asylum seeker English Channel migrant crossings Immigration Economic migrant
1140,1140,82940,img/82940.png,0,sea monkeys. Red fox Macaques Sea otter Otters Mammal Rüppell's fox Muskrat Beaver Old world monkeys Fauna
